0.0,0.1,0.2,0.3,0.5,0.7,0.9,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023148148148148147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025462962962962965
